AID,package name,class token,class name,class access flags,method/field,token,name,access flags,signature/type,value
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_DSA_PUBLIC,static public final,byte,3
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_DSA_PRIVATE,static public final,byte,4
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_EC_F2M_PUBLIC,static public final,byte,5
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_EC_F2M_PRIVATE,static public final,byte,6
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_EC_FP_PUBLIC,static public final,byte,7
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_EC_FP_PRIVATE,static public final,byte,8
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_HMAC,static public final,byte,9
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_KOREAN_SEED,static public final,byte,10
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_RSA_PUBLIC,static public final,byte,11
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_RSA_PRIVATE,static public final,byte,12
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,ALG_TYPE_RSA_CRT_PRIVATE,static public final,byte,13
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DES,static public final,short,64
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DES3_2KEY,static public final,short,128
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DES3_3KEY,static public final,short,192
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_512,static public final,short,512
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_736,static public final,short,736
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_768,static public final,short,768
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_896,static public final,short,896
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_1024,static public final,short,1024
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_1280,static public final,short,1280
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_1536,static public final,short,1536
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_1984,static public final,short,1984
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_2048,static public final,short,2048
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_RSA_4096,static public final,short,4096
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DSA_512,static public final,short,512
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DSA_768,static public final,short,768
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_DSA_1024,static public final,short,1024
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_112,static public final,short,112
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_F2M_113,static public final,short,113
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_128,static public final,short,128
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_F2M_131,static public final,short,131
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_160,static public final,short,160
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_F2M_163,static public final,short,163
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_192,static public final,short,192
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_F2M_193,static public final,short,193
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_224,static public final,short,224
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_256,static public final,short,256
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_384,static public final,short,384
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_EC_FP_521,static public final,short,521
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_AES_128,static public final,short,128
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_AES_192,static public final,short,192
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_AES_256,static public final,short,256
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_KOREAN_SEED_128,static public final,short,128
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_HMAC_SHA_1_BLOCK_64,static public final,short,64
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_HMAC_SHA_256_BLOCK_64,static public final,short,64
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_HMAC_SHA_384_BLOCK_128,static public final,short,128
A0000000620102,javacard.security,13,KeyBuilder,public,field,255,LENGTH_HMAC_SHA_512_BLOCK_128,static public final,short,128
A0000000620102,javacard.security,16,KeyPair,public final,method,0,<init>,public,void(byte;short)
A0000000620102,javacard.security,16,KeyPair,public final,method,1,<init>,public,void(javacard.security.publickey;javacard.security.privatekey)
A0000000620102,javacard.security,16,KeyPair,public final,method,0,equals,public,boolean(java.lang.object)
A0000000620102,javacard.security,16,KeyPair,public final,method,1,genKeyPair,public final,void()
A0000000620102,javacard.security,16,KeyPair,public final,method,2,getPrivate,public,javacard.security.privatekey()
A0000000620102,javacard.security,16,KeyPair,public final,method,3,getPublic,public,javacard.security.publickey()
A0000000620102,javacard.security,16,KeyPair,public final,field,255,ALG_RSA,static public final,byte,1
A0000000620102,javacard.security,16,KeyPair,public final,field,255,ALG_RSA_CRT,static public final,byte,2
A0000000620102,javacard.security,16,KeyPair,public final,field,255,ALG_DSA,static public final,byte,3
A0000000620102,javacard.security,16,KeyPair,public final,field,255,ALG_EC_F2M,static public final,byte,4
A0000000620102,javacard.security,16,KeyPair,public final,field,255,ALG_EC_FP,static public final,byte,5
A0000000620102,javacard.security,14,RandomData,public abstract,method,0,getInstance,static public final,javacard.security.randomdata(byte)
A0000000620102,javacard.security,14,RandomData,public abstract,method,1,<init>,protected,void()
A0000000620102,javacard.security,14,RandomData,public abstract,method,0,equals,public,boolean(java.lang.object)
A0000000620102,javacard.security,14,RandomData,public abstract,method,1,generateData,public abstract,void(byte[];short;short)
A0000000620102,javacard.security,14,RandomData,public abstract,method,2,setSeed,public abstract,void(byte[];short;short)
A0000000620102,javacard.security,14,RandomData,public abstract,field,255,ALG_PSEUDO_RANDOM,static public final,byte,1
A0000000620102,javacard.security,14,RandomData,public abstract,field,255,ALG_SECURE_RANDOM,static public final,byte,2
A0000000620102,javacard.security,12,CryptoException,public,method,0,<init>,public,void(short)
A0000000620102,javacard.security,12,CryptoException,public,method,1,throwIt,static public,void(short)
A0000000620102,javacard.security,12,CryptoException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620102,javacard.security,12,CryptoException,public,method,1,getReason,public,short()
A0000000620102,javacard.security,12,CryptoException,public,method,2,setReason,public,void(short)
A0000000620102,javacard.security,12,CryptoException,public,field,255,ILLEGAL_VALUE,static public final,short,1
A0000000620102,javacard.security,12,CryptoException,public,field,255,UNINITIALIZED_KEY,static public final,short,2
A0000000620102,javacard.security,12,CryptoException,public,field,255,NO_SUCH_ALGORITHM,static public final,short,3
A0000000620102,javacard.security,12,CryptoException,public,field,255,INVALID_INIT,static public final,short,4
A0000000620102,javacard.security,12,CryptoException,public,field,255,ILLEGAL_USE,static public final,short,5
A0000000620102,javacard.security,15,Signature,public abstract,method,0,getInstance,static public final,javacard.security.signature(byte;boolean)
A0000000620102,javacard.security,15,Signature,public abstract,method,2,getInstance,static public final,javacard.security.signature(byte;byte;byte;boolean)
A0000000620102,javacard.security,15,Signature,public abstract,method,1,<init>,protected,void()
A0000000620102,javacard.security,15,Signature,public abstract,method,0,equals,public,boolean(java.lang.object)
A0000000620102,javacard.security,15,Signature,public abstract,method,1,getAlgorithm,public abstract,byte()
A0000000620102,javacard.security,15,Signature,public abstract,method,2,getLength,public abstract,short()
A0000000620102,javacard.security,15,Signature,public abstract,method,3,init,public abstract,void(javacard.security.key;byte)
A0000000620102,javacard.security,15,Signature,public abstract,method,4,init,public abstract,void(javacard.security.key;byte;byte[];short;short)
A0000000620102,javacard.security,15,Signature,public abstract,method,5,sign,public abstract,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,15,Signature,public abstract,method,6,update,public abstract,void(byte[];short;short)
A0000000620102,javacard.security,15,Signature,public abstract,method,7,verify,public abstract,boolean(byte[];short;short;byte[];short;short)
A0000000620102,javacard.security,15,Signature,public abstract,method,8,setInitialDigest,public abstract,void(byte[];short;short;byte[];short;short)
A0000000620102,javacard.security,15,Signature,public abstract,method,9,signPreComputedHash,public abstract,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_NOPAD,static public final,byte,1
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_NOPAD,static public final,byte,2
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_ISO9797_M1,static public final,byte,3
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_ISO9797_M1,static public final,byte,4
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_ISO9797_M2,static public final,byte,5
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_ISO9797_M2,static public final,byte,6
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_PKCS5,static public final,byte,7
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_PKCS5,static public final,byte,8
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_ISO9796,static public final,byte,9
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_PKCS1,static public final,byte,10
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_MD5_PKCS1,static public final,byte,11
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_RIPEMD160_ISO9796,static public final,byte,12
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_RIPEMD160_PKCS1,static public final,byte,13
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DSA_SHA,static public final,byte,14
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_RFC2409,static public final,byte,15
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_MD5_RFC2409,static public final,byte,16
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_ECDSA_SHA,static public final,byte,17
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_AES_MAC_128_NOPAD,static public final,byte,18
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_ISO9797_1_M2_ALG3,static public final,byte,19
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_ISO9797_1_M2_ALG3,static public final,byte,20
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_PKCS1_PSS,static public final,byte,21
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_MD5_PKCS1_PSS,static public final,byte,22
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_RIPEMD160_PKCS1_PSS,static public final,byte,23
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_SHA1,static public final,byte,24
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_SHA_256,static public final,byte,25
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_SHA_384,static public final,byte,26
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_SHA_512,static public final,byte,27
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_MD5,static public final,byte,28
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_HMAC_RIPEMD160,static public final,byte,29
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_ISO9796_MR,static public final,byte,30
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_RIPEMD160_ISO9796_MR,static public final,byte,31
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_KOREAN_SEED_MAC_NOPAD,static public final,byte,32
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_ECDSA_SHA_256,static public final,byte,33
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_ECDSA_SHA_384,static public final,byte,34
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_AES_MAC_192_NOPAD,static public final,byte,35
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_AES_MAC_256_NOPAD,static public final,byte,36
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_ECDSA_SHA_224,static public final,byte,37
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_ECDSA_SHA_512,static public final,byte,38
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_224_PKCS1,static public final,byte,39
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_256_PKCS1,static public final,byte,40
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_384_PKCS1,static public final,byte,41
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_512_PKCS1,static public final,byte,42
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_224_PKCS1_PSS,static public final,byte,43
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_256_PKCS1_PSS,static public final,byte,44
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_384_PKCS1_PSS,static public final,byte,45
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_RSA_SHA_512_PKCS1_PSS,static public final,byte,46
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC4_ISO9797_1_M1_ALG3,static public final,byte,47
A0000000620102,javacard.security,15,Signature,public abstract,field,255,ALG_DES_MAC8_ISO9797_1_M1_ALG3,static public final,byte,48
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_DES_MAC4,static public final,byte,1
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_DES_MAC8,static public final,byte,2
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_RSA,static public final,byte,3
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_DSA,static public final,byte,4
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_ECDSA,static public final,byte,5
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_AES_MAC128,static public final,byte,6
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_HMAC,static public final,byte,7
A0000000620102,javacard.security,15,Signature,public abstract,field,255,SIG_CIPHER_KOREAN_SEED_MAC,static public final,byte,8
A0000000620102,javacard.security,15,Signature,public abstract,field,255,MODE_SIGN,static public final,byte,1
A0000000620102,javacard.security,15,Signature,public abstract,field,255,MODE_VERIFY,static public final,byte,2
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,0,<init>,protected,void()
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,0,equals,public,boolean(java.lang.object)
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,1,doFinal,public abstract,short(byte[];short;short;byte[];short)
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,2,getAlgorithm,public abstract,byte()
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,3,getLength,public abstract,byte()
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,4,reset,public abstract,void()
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,5,update,public abstract,void(byte[];short;short)
A0000000620102,javacard.security,26,InitializedMessageDigest,public abstract,method,6,setInitialDigest,public abstract,void(byte[];short;short;byte[];short;short)
A0000000620209,javacardx.apdu,0,ExtendedLength,public abstract interface
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,0,arrayCopyRepack,static public final,short(java.lang.object;short;short;java.lang.object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,1,arrayCopyRepackNonAtomic,static public final,short(java.lang.object;short;short;java.lang.object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,2,arrayFillGenericNonAtomic,static public final,short(java.lang.object;short;short;java.lang.object;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,3,arrayCompareGeneric,static public final,byte(java.lang.object;short;java.lang.object;short;short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,4,arrayFindGeneric,static public final,short(java.lang.object;short;byte[];short)
A000000062020801,javacardx.framework.util,0,ArrayLogic,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020801,javacardx.framework.util,1,UtilException,public,method,0,<init>,public,void(short)
A000000062020801,javacardx.framework.util,1,UtilException,public,method,1,throwIt,static public,void(short)
A000000062020801,javacardx.framework.util,1,UtilException,public,method,0,equals,public,boolean(java.lang.object)
A000000062020801,javacardx.framework.util,1,UtilException,public,method,1,getReason,public,short()
A000000062020801,javacardx.framework.util,1,UtilException,public,method,2,setReason,public,void(short)
A000000062020801,javacardx.framework.util,1,UtilException,public,field,255,ILLEGAL_VALUE,static public final,short,1
A000000062020801,javacardx.framework.util,1,UtilException,public,field,255,TYPE_MISMATCHED,static public final,short,2
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,0,makeInt,static public final,int(byte;byte;byte;byte)
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,1,makeInt,static public final,int(short;short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,2,getInt,static public final,int(byte[];short)
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,3,setInt,static public final,short(byte[];short;int)
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,4,makeTransientIntArray,static public,int[](short;byte)
A00000006202080101,javacardx.framework.util.intx,0,JCint,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,0,<init>,public,void()
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,1,getMaxBytesSupported,static public,short()
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,2,convertToHex,static public,short(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,3,convertToBCD,static public,short(byte[];short;short;byte[];short)
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,4,isBCDFormat,static public,boolean(byte[];short;short)
A000000062020802,javacardx.framework.math,0,BCDUtil,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,0,<init>,public,void(short)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,1,getMaxBytesSupported,static public,short()
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,1,setMaximum,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,2,init,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,3,add,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,4,subtract,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,5,multiply,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,6,compareTo,public,byte(javacardx.framework.math.bignumber)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,7,compareTo,public,byte(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,8,toBytes,public,void(byte[];short;short;byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,9,getByteLength,public,short(byte)
A000000062020802,javacardx.framework.math,1,BigNumber,public final,method,10,reset,public,void()
A000000062020802,javacardx.framework.math,1,BigNumber,public final,field,255,FORMAT_BCD,static public final,byte,1
A000000062020802,javacardx.framework.math,1,BigNumber,public final,field,255,FORMAT_HEX,static public final,byte,2
A000000062020802,javacardx.framework.math,2,ParityBit,public final,method,0,<init>,public,void()
A000000062020802,javacardx.framework.math,2,ParityBit,public final,method,1,set,static public,void(byte[];short;short;boolean)
A000000062020802,javacardx.framework.math,2,ParityBit,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,0,<init>,protected,void()
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,1,getInstance,static public,javacardx.framework.tlv.bertlv(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,2,verifyFormat,static public,boolean(byte[];short;short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,3,getTag,static public,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,4,getLength,static public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,1,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,2,getTag,public,javacardx.framework.tlv.bertag()
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,3,getLength,public,short()
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,4,size,public,short()
A000000062020803,javacardx.framework.tlv,0,BERTLV,public abstract,method,5,init,public abstract,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,0,<init>,protected,void()
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,1,getInstance,static public,javacardx.framework.tlv.bertag(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,2,toBytes,static public,short(short;boolean;short;byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,3,size,static public,byte(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,4,tagNumber,static public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,5,isConstructed,static public,boolean(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,6,tagClass,static public,byte(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,7,verifyFormat,static public,boolean(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,1,size,public,byte()
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,2,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,3,tagNumber,public,short()
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,4,isConstructed,public,boolean()
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,5,tagClass,public,byte()
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,6,equals,public,boolean(javacardx.framework.tlv.bertag)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,method,7,init,public abstract,void(byte[];short)
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_CLASS_MASK_UNIVERSAL,static public final,byte,0
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_CLASS_MASK_APPLICATION,static public final,byte,1
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_CLASS_MASK_CONTEXT_SPECIFIC,static public final,byte,2
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_CLASS_MASK_PRIVATE,static public final,byte,3
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_TYPE_CONSTRUCTED,static public final,boolean,1
A000000062020803,javacardx.framework.tlv,1,BERTag,public abstract,field,255,BER_TAG_TYPE_PRIMITIVE,static public final,boolean,0
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,0,<init>,public,void(short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,1,append,static public,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,2,find,static public,short(byte[];short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,3,findNext,static public,short(byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,1,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,2,getTag,public,javacardx.framework.tlv.bertag()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,3,getLength,public,short()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,4,size,public,short()
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,5,init,public,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,6,init,public,short(javacardx.framework.tlv.constructedbertag;javacardx.framework.tlv.bertlv)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,7,init,public,short(javacardx.framework.tlv.constructedbertag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,8,append,public,short(javacardx.framework.tlv.bertlv)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,9,delete,public,short(javacardx.framework.tlv.bertlv;short)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,10,find,public,javacardx.framework.tlv.bertlv(javacardx.framework.tlv.bertag)
A000000062020803,javacardx.framework.tlv,2,ConstructedBERTLV,public final,method,11,findNext,public,javacardx.framework.tlv.bertlv(javacardx.framework.tlv.bertag;javacardx.framework.tlv.bertlv;short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,0,<init>,public,void()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,1,size,public,byte()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,2,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,3,tagNumber,public,short()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,4,isConstructed,public,boolean()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,5,tagClass,public,byte()
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,6,equals,public,boolean(javacardx.framework.tlv.bertag)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,7,init,public,void(byte[];short)
A000000062020803,javacardx.framework.tlv,3,ConstructedBERTag,public final,method,8,init,public,void(byte;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,0,<init>,public,void(short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,1,getValueOffset,static public,short(byte[];short)
