66," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{b570fdc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
67," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4a46fe09}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
68," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{70ed98c9}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
69," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6ed2ac94}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
70, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
71, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
72," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{f0c4d35}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
73," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5a4e9595}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
74," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{703fa35}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
75," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4e599743}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
76," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{11e1ab82}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
77," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{53925070}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
78, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
79, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
80, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
81, CAP loaded INSTALL [for install and make selectable] failed: 0x6A84 (Not enough memory space) 
82," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3b92ec1}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
