120," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{ec3a75}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
121," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{36c91e1e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
122," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6fcdb0b6}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
123," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{29810ac0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
124," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{46f12e90}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
125," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{454eaa8a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
126," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4c06413e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
127," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7e604b52}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
128, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
129," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{a071fa0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
130," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1fb69577}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
131," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{73fe724d}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
132," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4946f755}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
133, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
134," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{53ed17f8}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
135," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1699d5e3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
136," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3c3ff80c}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
137," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6c86c530}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
138," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{167b5787}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
139, CAP loaded 
140," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{318c2528}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
141," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7c8f89dd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
142," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4dd63fe8}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
143, CAP loaded 
144," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6cc048df}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
145," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6b6e37ac}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
146," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1309e059}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
147," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3a7ef1e5}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
148," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{8ddd363}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
149," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1a49a8fc}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
150, CAP loaded 
151, CAP loaded 
152, CAP loaded 
153," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{34fde0d0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
154," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{41ddf837}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
155," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{30e4120e}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
156, CAP loaded 
157," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2b49d261}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
158," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{207084a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
159," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{12cbabb4}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
160," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6accf1dd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
161, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
